115135	2667	4	997048069
115135	26108	1	1089276249
115135	26694	3	980878077
115135	26404	1	1059367145
115135	2681	3	1001460304
115135	26193	3	840208234
115135	26563	3	918748413
115135	2641	4	1011141099
69807	26323	3	1057233088
69807	26411	1	1211106367
69807	261	2	1107799144
69807	26104	3	1020113623
69807	2683	4	804075832
69807	26278	1	1055717676
69807	26373	5	1014971542
84352	269	1	1036081425
84352	265	5	894432172
84352	26837	4	990103235
84352	2621	2	858809797
84352	26286	4	1104696105
84352	262477	3	1181480973
84352	2628	5	1194354155
84352	26109	3	844554178
84352	2616	3	1205724327
84352	26126	4	1102383781
84397	264	5	978997660
84397	265	2	789728107
84397	26909	5	810577849
84397	2666	5	858394515
84397	26640	3	809253834
84397	26101	4	1109335719
84397	262462	3	1045396628
84397	262509	3	1218823169
69823	261187	5	1196519385
69823	26885	2	1061903250
69823	26158	3	1060518787
69823	26659	5	1139308893
69823	26161	3	851115704
69823	26141	5	934055998
69823	2669	5	1214767258
96436	2699	5	1091872747
96436	263914	5	924928770
96436	26556	4	1047150105
96436	261	5	1113047611
96436	26151	5	809597639
96436	262	4	1030052479
96436	262987	3	795763109
18328	2657	3	1182764957
18328	26126	2	862688665
18328	266	2	919856692
18328	2642	1	825023736
18328	26764	3	1197054998
18328	2643	1	956195803
18328	26101	1	932116861
39860	26101	5	1220028310
39860	2650	1	1063114646
39860	26158	5	914710234
39860	26227	1	1053350941
39860	26613	3	832005416
39860	2675	4	908881713
39860	26353	5	1170954816
39860	26168	3	886236832
39860	263187	4	1098167844
39860	263413	2	1017284709
127522	26620	2	915218287
127522	26183	4	1226547373
127522	26117	4	1169440873
127522	262788	4	1098156839
127522	26512	3	993231204
127522	2692	1	911170059
127522	2651	2	920434429
131022	264221	3	1148856461
131022	2636	4	1022327800
131022	261453	1	1183631451
131022	261	3	1202765227
131022	261087	5	1030519318
131022	26360	3	1094241625
131022	2642	2	1228227888
131022	26545	2	841148012
131022	267	1	1175924704
131022	26111	4	886279651
170314	2626	3	917696013
170314	26745	1	816676856
170314	26701	5	1060614914
170314	26286	2	916359126
170314	2622	3	832960260
170314	26545	2	994982247
170314	2616	3	1076709938
170314	26183	5	1218152117
170314	26201	5	984228055
170322	2638	1	1197882233
170322	26850	4	1082030121
170322	26137	1	1211035470
170322	26272	3	1013109421
170322	261046	5	1073424921
170322	26280	2	1049989968
170322	2624	5	814008768
170322	268	5	1139661614
131031	263068	2	1075991817
131031	2668	2	1026138759
131031	262202	5	1190409216
131031	2627	4	879157271
131031	26299	2	1183468907
131031	26131	2	838945929
131031	2624	5	1111227740
170304	261533	1	894356882
170304	26518	1	1162001107
170304	26162	5	1086639423
170304	262435	4	1078335977
170304	26148	1	1066581846
170304	26671	3	1062308597
170304	26231	5	827188185
115033	26380	1	1134460446
115033	26640	3	1119630999
115033	26352	1	975188783
115033	26113	3	914299493
115033	26283	1	1170303602
115033	26369	4	960233527
115033	2641	5	797076364
72076	263744	1	1193886840
72076	262851	5	832854977
72076	26668	3	1007215161
72076	263240	3	918726881
72076	264022	2	1011572480
72076	261500	1	900800878
72076	262336	4	856348068
39949	261627	4	1101607859
39949	26346	2	1229477926
39949	26518	3	948275356
39949	26170	4	837866575
39949	2625	1	824497438
39949	264063	2	848842794
39949	26579	4	983858529
39949	26109	4	829745157
39949	262453	1	849840709
45287	261199	4	1058005732
45287	2651	5	1210276169
45287	261	2	905889954
45287	2668	5	881135495
45287	263	4	977770458
45287	26228	4	1228204359
45287	2653	1	969482569
45287	2634	3	852905598
45287	263982	1	921889501
45287	261395	1	890011933
102988	26608	2	910228131
102988	2622	1	1122735516
102988	26901	5	800219081
102988	261	4	1089400372
102988	2634	2	1124713513
102988	2668	2	1152746595
102988	26971	3	1153971980
45216	2644	3	970725110
45216	26296	2	935163471
45216	26342	5	1123857281
45216	26734	1	1023441790
45216	26796	2	834127470
45216	26288	5	1022794846
45216	26349	3	1107354783
45216	262751	5	985519898
102940	2685	4	1119476387
102940	26469	2	1080493250
102940	26127	3	867721015
102940	261099	2	950784508
102940	2695	1	931051493
102940	265	4	1000493601
102940	2660	2	901060617
102940	261570	2	1067434955
102940	26131	3	794144983
45268	265	3	1167734355
45268	26248	4	1063590036
45268	26758	3	814725541
45268	2620	2	1047890806
45268	2616	1	1121009006
45268	26520	5	893234820
45268	26128	1	1038253013
170154	261950	4	1180728094
170154	264235	3	1198538946
170154	2640	5	1038182306
170154	26171	5	967406903
170154	26284	4	900780833
170154	261517	3	975334881
170154	262897	3	945272529
170174	2635	5	1008167824
170174	262902	5	1165794079
170174	26210	3	1009781182
170174	261104	2	1081294753
170174	2622	2	889303143
170174	2690	4	1186298855
170174	26699	3	961610718
168577	26731	1	1188389250
168577	26779	3	1172041984
168577	2633	5	984093012
168577	263893	4	1202745275
168577	26217	1	1076869855
168577	2684	4	1172475918
168577	26525	3	830281237
168577	2629	4	1214373865
168577	26777	2	869697626
57685	2667	2	1087837272
57685	26187	1	1169564885
57685	265	3	1109909588
57685	26360	3	947210463
57685	26343	5	997049101
57685	264196	4	1203057301
57685	26433	2	804144493
57685	26882	2	980427869
72203	2616	1	919803404
72203	266	4	1121432100
72203	265	2	1161828764
72203	261	5	810430940
72203	26204	2	1180681726
72203	2629	3	918987407
72203	26307	3	810580955
102857	261561	4	1167991392
102857	261424	4	887637226
102857	26437	4	903245158
102857	26214	1	1012820864
102857	261270	1	989842281
102857	26183	4	1029109655
102857	26285	2	841105147
45572	263925	2	1224358597
45572	26126	3	1086508278
45572	26123	4	1221490265
45572	26217	1	843820420
45572	26554	5	1220069548
45572	26230	5	1227203251
45572	26557	1	1097700278
45572	26267	1	1178484607
45623	263913	1	1064848077
45623	26407	5	873414532
45623	2615	3	1101818660
45623	26146	5	862994332
45623	2691	5	1035494064
45623	2624	3	934570997
45623	26579	1	826646531
45623	26687	5	808559965
45623	26230	2	789934738
45623	26266	4	844976685
57762	26186	1	964079917
57762	2660	1	1151127788
57762	26238	4	842792867
57762	2644	5	1216788514
57762	264	3	1042109930
57762	261	3	1174275604
57762	26257	4	970010926
170099	26327	2	1039179725
170099	261174	5	798967601
170099	262082	2	1060861748
170099	26330	4	847332759
170099	26178	4	915353760
170099	26349	5	1119176165
170099	26304	2	816664762
96802	261476	2	1092525158
96802	261980	1	1112190197
96802	26158	1	1215055307
96802	2693	2	1130219515
96802	26454	1	939887625
96802	26219	5	1126509906
96802	261	5	877810811
96802	26101	4	1117540252
168629	261439	4	1181864790
168629	26468	1	898973247
168629	2622	3	947844896
168629	264	5	1049033233
168629	2648	4	1169980469
168629	261031	1	986566560
168629	26728	3	1167217048
102709	26289	4	895385284
102709	261130	2	959092554
102709	2624	3	1046354997
102709	26170	4	1054054096
102709	261069	3	1077051202
102709	26492	4	1046403622
102709	26110	4	1010012656
102709	2655	2	1063219001
45498	26832	1	1038300601
45498	26128	5	800856040
45498	26141	5	1178321406
45498	26235	4	880331738
45498	2669	4	1155037267
45498	26301	2	828502414
45498	26290	3	858410694
72332	2635	5	924061951
72332	263619	5	955307100
72332	26327	3	910391262
72332	263517	5	1037632101
72332	26594	1	1214585147
72332	2651	1	1012685001
72332	263120	5	1140341186
57854	2698	3	1198899621
57854	263582	4	1217131640
57854	261462	2	911141518
57854	261952	1	991555643
57854	2634	1	847117224
57854	263632	1	911771179
57854	26597	5	1122641079
57854	26662	3	1101482533
127121	26618	1	1096427124
127121	26927	4	979589190
127121	262040	4	1124089991
127121	261419	2	1112757326
127121	26749	3	931320083
127121	262865	3	964446970
127121	2663	2	1172065454
127121	262904	2	964459167
127111	26169	3	1068040335
127111	262104	1	1115289161
127111	263994	5	1199867605
127111	26308	3	1061937222
127111	2617	3	1046944982
127111	26331	4	844253220
127111	261212	1	881952547
127111	26546	2	1178900265
72442	2623	2	918638714
72442	266	3	1198418281
72442	26787	5	1206610501
72442	26439	2	1173459472
72442	26106	3	1005086422
72442	262	3	1026692187
72442	26125	4	900480481
57439	26127	1	991718219
57439	26303	1	871795188
57439	264247	3	1124089967
57439	26791	2	1022131102
57439	26402	4	895543750
57439	26160	3	932620055
57439	2697	2	1183540867
57439	2612	5	1229844639
57439	26153	1	917917704
57436	261816	3	1220958046
57436	26162	1	953839019
57436	26246	1	984720882
57436	262268	3	1117542821
57436	2651	5	1179490337
57436	26248	2	1230955376
57436	26597	3	790840738
57436	26465	5	988256286
57436	2683	3	1174193852
57436	26100	2	1007693183
57436	262876	1	848307884
170769	26940	5	836757123
170769	263908	1	1165176065
170769	2615	3	1057794585
170769	264340	1	1055512769
170769	26125	1	1026446349
170769	262041	2	809489298
170769	2641	4	894239095
84829	26896	3	1017322169
84829	2689	1	895189742
84829	26171	3	1202647326
84829	26822	2	957541877
84829	2643	1	1158076254
84829	2610	2	879950115
84829	26549	1	821931809
84829	26696	2	899197285
84829	262529	1	1058552100
84829	2639	1	1205505106
69062	261	3	964576707
69062	26152	2	815882717
69062	26114	1	973459333
69062	266	1	925989503
69062	263	2	941411531
69062	264169	5	1134906237
69062	2652	1	918786138
69005	26715	5	841609255
69005	263114	5	1124639310
69005	266	5	791369557
69005	2698	3	1196774196
69005	26160	2	1003390871
69005	263	4	1085705077
69005	2678	4	1037643402
127974	266	4	1012846524
127974	26637	3	1205413097
127974	26490	4	983014833
127974	261011	5	873112835
127974	2660	3	1013591398
127974	262095	4	999997070
127974	262296	3	944329618
69085	26293	2	920998349
69085	26269	5	1084617991
69085	26211	5	876910935
69085	26384	5	806081248
69085	2677	5	1137236458
69085	262471	4	869813942
69085	2633	3	860537036
69085	26183	3	836406049
57515	261068	4	1123258839
57515	262122	5	967043712
57515	264181	1	1000626199
57515	261834	4	957012722
57515	265	4	1123427679
57515	264010	3	1166416068
57515	261602	1	1087134194
57515	263167	3	845081609
57515	26585	5	1160473800
57515	263296	1	991938573
57515	26223	5	993394704
57515	2612	5	962752145
57515	263246	5	1013638030
170672	264553	1	1022040952
170672	26321	5	1228914774
170672	269	3	934018777
170672	262462	1	897367038
170672	263017	5	938214879
170672	26433	1	1011677516
170672	262090	3	1068979961
170672	262384	2	1143480835
170672	2660	5	1080716133
170672	261556	3	1131669490
170672	26504	5	794461413
170672	26631	4	1161650979
170672	261153	3	1039523541
170672	26527	1	832544229
170672	26126	1	984535213
72543	261964	1	899187315
72543	2646	3	1001812242
72543	26207	4	901187138
72543	26382	5	833578441
72543	26455	5	1142552197
72543	26164	3	931981940
72543	262865	4	1003836645
72543	2687	1	860518909
170682	26272	3	820743883
170682	261831	5	1072344714
170682	26256	5	1224594818
170682	263393	1	1018422171
170682	26675	3	909050850
170682	26721	5	975588280
170682	26169	1	1130205409
57555	26332	3	998563776
57555	26123	3	1186193821
57555	2635	3	1114821563
57555	261209	1	867411460
57555	264413	1	1106484340
57555	262536	5	1047831381
57555	263202	5	1178869662
57555	26369	5	1202153462
57555	263967	5	897682944
57555	261124	5	1188743181
57555	26514	2	1127649255
57555	265	5	1169846374
57555	26195	2	1111871442
57555	261216	3	1142149243
57555	2630	2	861800213
57555	2648	1	869232191
170628	26143	5	1092450765
170628	265	5	1040835210
170628	26619	3	965703593
170628	26835	1	1222048474
170628	2664	1	815153122
170628	2620	3	1198738274
170628	26371	3	1133324656
69152	26703	4	877976046
69152	2656	3	793090208
69152	261	5	870163766
69152	26134	3	848576504
69152	26193	2	1090742346
69152	261412	2	1096989234
69152	26355	2	1055273161
39511	2677	3	943647883
39511	2653	2	1082787751
39511	2659	3	1192850291
39511	26249	1	924016089
39511	264	3	1033956667
39511	26598	1	987551616
39511	2688	4	802571357
127883	262140	2	1172954872
127883	26152	1	996007077
127883	26289	4	889215622
127883	26146	1	824940366
127883	261	4	934206665
127883	269	2	814426430
127883	262333	2	1114670740
45712	2642	3	925777576
45712	26105	4	945385548
45712	2643	5	1008913198
45712	26188	1	1170876180
45712	268	2	832309197
45712	265	3	1078129985
45712	262213	3	911044345
45776	262619	4	946484862
45776	263187	5	1082300016
45776	261010	2	1178607744
45776	26286	5	1033935602
45776	264179	1	1147615436
45776	261379	1	801501213
45776	261589	3	892801445
45776	26195	1	1171132712
45776	26115	3	1135517333
170551	26146	4	969576479
170551	262	3	1152098267
170551	263	1	1024447720
170551	2638	3	1179716232
170551	261337	5	842526691
170551	26637	3	828834008
170551	2611	4	1212308906
170551	2634	4	1200460798
170551	262056	3	900590446
170551	26239	5	1091421061
144199	262401	2	1035915388
144199	2697	4	1058957751
144199	2625	3	858465377
144199	264102	1	1212765725
144199	2634	1	1104372162
144199	261158	1	1126181937
144199	26196	4	1168480660
72678	26661	4	1136558244
72678	265	1	908904201
72678	262314	2	1165751038
72678	2648	5	803046067
72678	26519	4	798800377
72678	261935	2	1116766979
72678	263	2	1206472685
170588	261315	2	1077776226
170588	26540	1	990220726
170588	262389	2	1024771487
170588	261080	1	841615716
170588	261968	2	975255847
170588	2623	2	974740205
170588	261168	5	854017313
57210	261277	5	868524726
57210	26169	1	974861020
57210	26202	2	1000332553
57210	2612	3	1193070379
57210	263	3	1204321146
57210	26633	3	811137550
57210	261	5	1079181993
57210	26891	1	856904555
144134	26111	5	1213260494
144134	2645	2	1158373931
144134	26388	3	854084836
144134	26244	3	1166794292
144134	2652	3	1101935182
144134	262486	2	1220488119
144134	26110	1	1094382930
144134	261698	3	804934638
144134	26400	3	1104051660
144134	26195	1	1021054493
144134	263697	1	967558073
144134	26126	4	970604753
144134	2660	1	1138134974
39647	263	1	1019519157
39647	2684	3	1045181989
39647	26414	4	1140610061
39647	26137	4	1205307584
39647	261165	1	1227906027
39647	266	4	993980383
39647	26339	5	1004187621
127734	26416	2	1017851946
127734	261243	3	1138086560
127734	262381	2	853428513
127734	262028	5	933831004
127734	26103	4	1136173875
127734	26157	3	801461284
127734	268	2	845404330
57252	26994	3	1134333341
57252	26302	1	1179079906
57252	261412	1	807094181
57252	2629	2	1059736861
57252	2686	2	807238747
57252	26253	5	1130915191
57252	262447	5	846342373
72601	2624	2	893639545
72601	2638	5	1039365171
72601	261324	5	1202265879
72601	26129	4	1028400837
72601	26222	4	1228176027
72601	261	4	790255837
72601	2656	2	963944070
72601	26156	1	1185220049
72601	26134	2	1206751325
72601	262381	2	1224109539
39606	2613	3	1029090664
39606	26278	1	924745401
39606	2663	3	836204785
39606	26447	4	899384054
39606	26809	2	982761054
39606	26108	3	1008208878
39606	2633	2	995715078
127694	263927	2	1006064952
127694	26609	1	1078829304
127694	262000	3	1011451015
127694	26634	5	929732132
127694	261	4	860059465
127694	262670	4	1120507693
127694	261078	4	884180462
127694	267	4	831461024
168957	2690	3	1117328296
168957	262415	2	1193740909
168957	2629	2	1029090441
168957	26675	1	1080433976
168957	2635	3	1003175549
168957	26191	4	1011073601
168957	26481	2	926258376
168957	26188	3	1090084405
